event_id,timestamp,price_at_time,views,wishlists,tickets_sold_interval,cumulative_sold
E006,2026-07-31 02:00,300,514,82,1,121
E006,2026-07-31 03:00,300,468,90,2,123
E006,2026-07-31 04:00,300,471,76,2,125
E006,2026-07-31 05:00,300,512,86,1,126
E006,2026-07-31 06:00,300,467,82,0,126
E006,2026-07-31 07:00,300,523,90,0,126
E006,2026-07-31 08:00,300,456,64,1,127
E006,2026-07-31 09:00,300,514,70,1,128
E006,2026-07-31 10:00,300,462,81,0,128
E006,2026-07-31 11:00,300,464,92,0,128
E006,2026-07-31 12:00,300,470,63,0,128
E006,2026-07-31 13:00,300,452,69,0,128
E006,2026-07-31 14:00,300,469,83,0,128
E006,2026-07-31 15:00,300,496,67,1,129
E006,2026-07-31 16:00,300,482,84,0,129
E006,2026-07-31 17:00,300,535,93,1,130
E006,2026-07-31 18:00,300,497,97,1,131
E006,2026-07-31 19:00,300,532,78,1,132
E006,2026-07-31 20:00,300,494,69,1,133
E006,2026-07-31 21:00,300,508,85,0,133
E006,2026-07-31 22:00,300,465,62,0,133
E006,2026-07-31 23:00,300,542,91,2,135
E006,2026-08-01 00:00,300,540,83,0,135
E006,2026-08-01 01:00,300,488,82,0,135
E006,2026-08-01 02:00,300,507,101,2,137
E006,2026-08-01 03:00,300,516,77,2,139
E006,2026-08-01 04:00,300,538,83,1,140
E006,2026-08-01 05:00,300,513,80,2,142
E006,2026-08-01 06:00,300,556,100,0,142
E006,2026-08-01 07:00,300,554,77,1,143
E006,2026-08-01 08:00,300,526,80,0,143
E006,2026-08-01 09:00,300,559,99,2,145
E006,2026-08-01 10:00,300,492,85,0,145
E006,2026-08-01 11:00,300,530,86,0,145
E006,2026-08-01 12:00,300,535,102,0,145
E006,2026-08-01 13:00,300,503,72,1,146
E006,2026-08-01 14:00,300,534,96,0,146
E006,2026-08-01 15:00,300,562,93,0,146
E006,2026-08-01 16:00,300,518,92,0,146
E006,2026-08-01 17:00,300,535,79,1,147
E006,2026-08-01 18:00,300,521,86,0,147
E006,2026-08-01 19:00,300,564,92,0,147
E006,2026-08-01 20:00,300,490,96,1,148
E006,2026-08-01 21:00,300,499,93,0,148
E006,2026-08-01 22:00,300,527,95,0,148
E006,2026-08-01 23:00,300,559,84,0,148
E006,2026-08-02 00:00,300,495,73,2,150
E006,2026-08-02 01:00,300,523,86,0,150
E006,2026-08-02 02:00,300,570,110,1,151
E006,2026-08-02 03:00,300,560,112,1,152
E006,2026-08-02 04:00,300,559,110,1,153
E006,2026-08-02 05:00,300,553,86,0,153
E006,2026-08-02 06:00,300,562,98,0,153
E006,2026-08-02 07:00,300,509,73,1,154
E006,2026-08-02 08:00,300,537,99,2,156
E006,2026-08-02 09:00,300,521,74,1,157
E006,2026-08-02 10:00,300,521,99,1,158
E006,2026-08-02 11:00,300,526,70,0,158
E006,2026-08-02 12:00,300,551,94,2,160
E006,2026-08-02 13:00,300,548,103,0,160
E006,2026-08-02 14:00,300,571,105,2,162
E006,2026-08-02 15:00,300,537,97,0,162
E006,2026-08-02 16:00,300,573,91,0,162
E006,2026-08-02 17:00,300,590,109,2,164
E006,2026-08-02 18:00,300,510,67,1,165
E006,2026-08-02 19:00,300,565,97,1,166
E006,2026-08-02 20:00,300,549,81,0,166
E006,2026-08-02 21:00,300,576,110,2,168
E006,2026-08-02 22:00,300,553,79,1,169
E006,2026-08-02 23:00,300,539,99,1,170
E006,2026-08-03 00:00,300,545,108,0,170
E006,2026-08-03 01:00,300,565,100,2,172
E006,2026-08-03 02:00,300,589,78,0,172
E006,2026-08-03 03:00,300,612,110,2,174
E006,2026-08-03 04:00,300,543,99,2,176
E006,2026-08-03 05:00,300,563,95,0,176
E006,2026-08-03 06:00,300,539,94,1,177
E006,2026-08-03 07:00,300,589,99,0,177
E006,2026-08-03 08:00,300,608,99,1,178
E006,2026-08-03 09:00,300,590,116,2,180
E006,2026-08-03 10:00,300,559,101,0,180
E006,2026-08-03 11:00,300,536,75,1,181
E006,2026-08-03 12:00,300,624,93,1,182
E006,2026-08-03 13:00,300,587,88,2,184
E006,2026-08-03 14:00,300,596,102,0,184
E006,2026-08-03 15:00,300,554,93,1,185
E006,2026-08-03 16:00,300,562,82,0,185
E006,2026-08-03 17:00,300,596,78,2,187
E006,2026-08-03 18:00,300,570,97,2,189
E006,2026-08-03 19:00,300,595,79,2,191
E006,2026-08-03 20:00,300,625,100,1,192
E006,2026-08-03 21:00,300,571,93,1,193
E006,2026-08-03 22:00,300,629,122,1,194
E006,2026-08-03 23:00,300,601,116,0,194
E006,2026-08-04 00:00,300,636,101,2,196
E006,2026-08-04 01:00,300,640,94,1,197
E006,2026-08-04 02:00,300,609,90,0,197
E006,2026-08-04 03:00,300,618,109,1,198
E006,2026-08-04 04:00,300,600,107,1,199
E006,2026-08-04 05:00,300,608,111,2,201
E006,2026-08-04 06:00,300,644,113,1,202
E006,2026-08-04 07:00,300,584,104,0,202
E006,2026-08-04 08:00,300,604,89,1,203
E006,2026-08-04 09:00,300,590,79,2,205
E006,2026-08-04 10:00,300,623,92,0,205
E006,2026-08-04 11:00,300,666,129,0,205
E006,2026-08-04 12:00,300,649,130,2,207
E006,2026-08-04 13:00,300,613,113,0,207
E006,2026-08-04 14:00,300,649,102,0,207
E006,2026-08-04 15:00,300,599,100,2,209
E006,2026-08-04 16:00,300,670,102,1,210
E006,2026-08-04 17:00,300,659,93,2,212
E006,2026-08-04 18:00,300,622,107,0,212
E006,2026-08-04 19:00,300,652,116,2,214
E006,2026-08-04 20:00,300,659,119,1,215
E006,2026-08-04 21:00,300,630,97,2,217
E006,2026-08-04 22:00,300,693,129,1,218
E006,2026-08-04 23:00,300,642,100,1,219
E006,2026-08-05 00:00,300,666,130,0,219
E006,2026-08-05 01:00,300,640,97,1,220
E006,2026-08-05 02:00,300,652,122,2,222
E006,2026-08-05 03:00,300,627,104,0,222
E006,2026-08-05 04:00,300,669,115,0,222
E006,2026-08-05 05:00,300,665,104,2,224
E006,2026-08-05 06:00,300,704,127,2,226
E006,2026-08-05 07:00,300,694,111,0,226
E006,2026-08-05 08:00,300,645,101,1,227
E006,2026-08-05 09:00,300,646,86,2,229
E006,2026-08-05 10:00,300,690,130,2,231
E006,2026-08-05 11:00,300,691,121,0,231
E006,2026-08-05 12:00,300,653,95,1,232
E006,2026-08-05 13:00,300,649,98,0,232
E006,2026-08-05 14:00,300,658,104,2,234
E006,2026-08-05 15:00,300,697,101,1,235
E006,2026-08-05 16:00,300,646,90,2,237
E006,2026-08-05 17:00,300,709,100,1,238
E006,2026-08-05 18:00,300,652,92,0,238
E006,2026-08-05 19:00,300,741,123,0,238
E006,2026-08-05 20:00,300,718,120,1,239
E006,2026-08-05 21:00,300,702,136,2,241
E006,2026-08-05 22:00,300,728,112,1,242
E006,2026-08-05 23:00,300,743,145,0,242
E006,2026-08-06 00:00,300,735,108,0,242
E006,2026-08-06 01:00,300,738,147,2,244
E006,2026-08-06 02:00,300,757,149,0,244
E006,2026-08-06 03:00,300,693,127,0,244
E006,2026-08-06 04:00,300,762,134,0,244
E006,2026-08-06 05:00,300,756,146,2,246
E006,2026-08-06 06:00,300,763,111,1,247
E006,2026-08-06 07:00,300,703,129,1,248
E006,2026-08-06 08:00,300,719,116,1,249
E006,2026-08-06 09:00,300,760,122,2,251
E006,2026-08-06 10:00,300,749,127,1,252
E006,2026-08-06 11:00,300,710,116,2,254
E006,2026-08-06 12:00,300,742,148,1,255
E006,2026-08-06 13:00,300,706,141,0,255
E006,2026-08-06 14:00,300,775,130,1,256
E006,2026-08-06 15:00,300,746,137,2,258
E006,2026-08-06 16:00,300,718,120,0,258
E006,2026-08-06 17:00,300,757,149,1,259
E006,2026-08-06 18:00,300,796,145,1,260
E006,2026-08-06 19:00,300,771,105,1,261
E006,2026-08-06 20:00,300,785,129,3,264
E006,2026-08-06 21:00,300,757,116,2,266
E006,2026-08-06 22:00,300,736,108,1,267
E006,2026-08-06 23:00,300,805,127,3,270
E006,2026-08-07 00:00,300,784,128,2,272
E006,2026-08-07 01:00,300,791,108,2,274
E006,2026-08-07 02:00,300,756,118,3,277
E006,2026-08-07 03:00,300,785,129,2,279
E006,2026-08-07 04:00,300,814,114,1,280
E006,2026-08-07 05:00,300,802,154,1,281
E006,2026-08-07 06:00,300,830,165,1,282
E006,2026-08-07 07:00,300,758,136,2,284
E006,2026-08-07 08:00,300,795,143,1,285
E006,2026-08-07 09:00,300,756,106,0,285
E006,2026-08-07 10:00,300,795,105,2,287
E006,2026-08-07 11:00,300,822,150,2,289
E006,2026-08-07 12:00,300,778,147,1,290
E006,2026-08-07 13:00,300,833,159,2,292
E006,2026-08-07 14:00,300,822,142,2,294
E006,2026-08-07 15:00,300,833,130,0,294
E006,2026-08-07 16:00,300,854,126,0,294
E006,2026-08-07 17:00,300,786,116,3,297
E006,2026-08-07 18:00,300,848,157,2,299
E006,2026-08-07 19:00,300,841,115,1,300
E006,2026-08-07 20:00,300,847,126,1,301
E006,2026-08-07 21:00,300,826,121,1,302
E006,2026-08-07 22:00,300,792,113,3,305
E006,2026-08-07 23:00,300,846,119,1,306
E006,2026-08-08 00:00,300,856,113,2,308
E006,2026-08-08 01:00,300,834,146,3,311
E006,2026-08-08 02:00,300,849,116,1,312
E006,2026-08-08 03:00,300,860,141,2,314
E006,2026-08-08 04:00,300,830,125,3,317
E006,2026-08-08 05:00,300,816,123,3,320
E006,2026-08-08 06:00,300,885,117,3,323
E006,2026-08-08 07:00,300,861,128,2,325
E006,2026-08-08 08:00,300,813,156,1,326
E006,2026-08-08 09:00,300,821,131,2,328
E006,2026-08-08 10:00,300,821,158,1,329
E006,2026-08-08 11:00,300,823,133,1,330
E006,2026-08-08 12:00,300,835,126,2,332
E006,2026-08-08 13:00,300,843,122,1,333
E006,2026-08-08 14:00,300,838,143,2,335
E006,2026-08-08 15:00,300,872,126,2,337
E006,2026-08-08 16:00,300,918,179,3,340
E006,2026-08-08 17:00,300,922,140,1,341
E006,2026-08-08 18:00,300,891,147,2,343
E006,2026-08-08 19:00,300,902,146,1,344
E006,2026-08-08 20:00,300,877,118,2,346
E006,2026-08-08 21:00,300,869,156,3,349
E006,2026-08-08 22:00,300,849,120,3,352
E006,2026-08-08 23:00,300,871,143,2,354
E006,2026-08-09 00:00,300,872,145,3,357
E006,2026-08-09 01:00,300,943,127,3,360
E006,2026-08-09 02:00,300,878,119,2,362
E006,2026-08-09 03:00,300,911,163,1,363
E006,2026-08-09 04:00,300,941,159,3,366
E006,2026-08-09 05:00,300,926,168,1,367
E006,2026-08-09 06:00,300,946,159,2,369
E006,2026-08-09 07:00,300,919,172,1,370
E006,2026-08-09 08:00,300,912,154,1,371
E006,2026-08-09 09:00,300,952,182,1,372
E006,2026-08-09 10:00,300,957,182,2,374
E006,2026-08-09 11:00,300,943,140,1,375
E006,2026-08-09 12:00,300,897,137,3,378
E006,2026-08-09 13:00,300,968,147,3,381
E006,2026-08-09 14:00,300,901,146,3,384
E006,2026-08-09 15:00,300,928,133,2,386
E006,2026-08-09 16:00,300,968,157,3,389
E006,2026-08-09 17:00,300,966,146,2,391
E006,2026-08-09 18:00,300,986,171,1,392
E006,2026-08-09 19:00,300,955,172,1,393
E006,2026-08-09 20:00,300,962,175,2,395
E006,2026-08-09 21:00,300,975,137,1,396
E006,2026-08-09 22:00,300,925,175,2,398
E006,2026-08-09 23:00,300,948,146,2,400
E006,2026-08-10 00:00,300,955,158,3,403
E006,2026-08-10 01:00,300,943,145,2,405
E006,2026-08-10 02:00,300,921,134,1,406
E006,2026-08-10 03:00,300,978,143,3,409
E006,2026-08-10 04:00,300,1011,191,2,411
E006,2026-08-10 05:00,300,930,168,2,413
E006,2026-08-10 06:00,300,995,140,3,416
E006,2026-08-10 07:00,300,998,150,3,419
E006,2026-08-10 08:00,300,1007,179,3,422
E006,2026-08-10 09:00,300,947,185,3,425
E006,2026-08-10 10:00,300,989,156,1,426
E006,2026-08-10 11:00,300,979,192,2,428
E006,2026-08-10 12:00,300,988,138,2,430
E006,2026-08-10 13:00,300,947,187,2,432
E006,2026-08-10 14:00,300,1025,152,2,434
E006,2026-08-10 15:00,300,959,134,3,437
E006,2026-08-10 16:00,300,1028,205,3,440
E006,2026-08-10 17:00,300,1025,178,3,443
E006,2026-08-10 18:00,300,981,156,2,445
E006,2026-08-10 19:00,300,1041,206,1,446
E006,2026-08-10 20:00,300,1045,197,2,448
E006,2026-08-10 21:00,300,986,154,2,450
E006,2026-08-10 22:00,300,982,166,3,453
E006,2026-08-10 23:00,300,993,192,3,456
E006,2026-08-11 00:00,300,980,155,4,460
E006,2026-08-11 01:00,300,1021,182,4,464
E006,2026-08-11 02:00,300,1031,142,4,468
E006,2026-08-11 03:00,300,1047,180,3,471
E006,2026-08-11 04:00,300,1004,141,3,474
E006,2026-08-11 05:00,300,1006,196,2,476
E006,2026-08-11 06:00,300,980,164,1,477
E006,2026-08-11 07:00,300,1065,190,3,480
E006,2026-08-11 08:00,300,1032,137,2,482
E006,2026-08-11 09:00,300,1042,165,1,483
E006,2026-08-11 10:00,300,1002,187,1,484
E006,2026-08-11 11:00,300,1049,147,1,485
E006,2026-08-11 12:00,300,1049,141,2,487
E006,2026-08-11 13:00,300,1055,151,1,488
E006,2026-08-11 14:00,300,1008,172,1,489
E006,2026-08-11 15:00,300,1008,195,1,490
E006,2026-08-11 16:00,300,1042,143,1,491
E006,2026-08-11 17:00,300,1060,193,1,492
E006,2026-08-11 18:00,300,1041,176,3,495
E006,2026-08-11 19:00,300,1073,143,1,496
E006,2026-08-11 20:00,300,1034,137,2,498
E006,2026-08-11 21:00,300,1043,162,3,501
E006,2026-08-11 22:00,300,1058,168,4,505
E006,2026-08-11 23:00,300,1095,199,4,509
E006,2026-08-12 00:00,300,1062,145,4,513
E006,2026-08-12 01:00,300,1025,152,3,516
E006,2026-08-12 02:00,300,1020,153,2,518
E006,2026-08-12 03:00,300,1019,169,4,522
E006,2026-08-12 04:00,300,1080,159,3,525
E006,2026-08-12 05:00,300,1036,174,3,528
E006,2026-08-12 06:00,300,1038,170,1,529
E006,2026-08-12 07:00,300,1022,187,2,531
E006,2026-08-12 08:00,300,1028,181,3,534
E006,2026-08-12 09:00,300,1083,175,1,535
E006,2026-08-12 10:00,300,1028,150,3,538
E006,2026-08-12 11:00,300,1053,173,1,539
E006,2026-08-12 12:00,300,1062,200,1,540
E006,2026-08-12 13:00,300,1038,190,2,542
E006,2026-08-12 14:00,300,1104,156,3,545
E006,2026-08-12 15:00,300,1084,198,2,547
E006,2026-08-12 16:00,300,1040,195,2,549
E006,2026-08-12 17:00,300,1098,150,2,551
E006,2026-08-12 18:00,300,1114,173,2,553
E006,2026-08-12 19:00,300,1052,151,3,556
E006,2026-08-12 20:00,300,1112,192,4,560
E006,2026-08-12 21:00,300,1089,176,2,562
E006,2026-08-12 22:00,300,1119,216,3,565
E006,2026-08-12 23:00,300,1131,198,4,569
E006,2026-08-13 00:00,300,1118,206,3,572
E006,2026-08-13 01:00,300,1076,167,3,575
E006,2026-08-13 02:00,300,1103,149,3,578
E006,2026-08-13 03:00,300,1090,208,2,580
E006,2026-08-13 04:00,300,1107,199,4,584
E006,2026-08-13 05:00,300,1139,191,4,588
E006,2026-08-13 06:00,300,1056,146,2,590
E006,2026-08-13 07:00,300,1070,192,2,592
E006,2026-08-13 08:00,300,1132,157,2,594
E006,2026-08-13 09:00,300,1071,192,1,595
E006,2026-08-13 10:00,300,1115,204,3,598
E006,2026-08-13 11:00,300,1101,160,3,601
E006,2026-08-13 12:00,300,1141,213,3,604
E006,2026-08-13 13:00,300,1074,141,1,605
E006,2026-08-13 14:00,300,1098,152,3,608
E006,2026-08-13 15:00,300,1113,207,1,609
E006,2026-08-13 16:00,300,1131,199,3,612
E006,2026-08-13 17:00,300,1104,183,1,613
E006,2026-08-13 18:00,300,1148,207,4,617
E006,2026-08-13 19:00,300,1089,143,2,619
E006,2026-08-13 20:00,300,1157,178,3,622
E006,2026-08-13 21:00,300,1105,156,3,625
E006,2026-08-13 22:00,300,1085,190,4,629
E006,2026-08-13 23:00,300,1129,225,2,631
E006,2026-08-14 00:00,300,1078,177,2,633
E006,2026-08-14 01:00,300,1080,192,2,635
E006,2026-08-14 02:00,300,1131,150,3,638
E006,2026-08-14 03:00,300,1091,169,4,642
E006,2026-08-14 04:00,300,1100,146,4,646
E006,2026-08-14 05:00,300,1083,151,3,649
E006,2026-08-14 06:00,300,1093,187,3,652
E006,2026-08-14 07:00,300,1114,153,2,654
E006,2026-08-14 08:00,300,1122,219,2,656
E006,2026-08-14 09:00,300,1163,220,1,657
E006,2026-08-14 10:00,300,1155,205,2,659
E006,2026-08-14 11:00,300,1165,160,2,661
E006,2026-08-14 12:00,300,1129,204,3,664
E006,2026-08-14 13:00,300,1166,184,1,665
E006,2026-08-14 14:00,300,1139,167,2,667
E006,2026-08-14 15:00,300,1143,204,2,669
E006,2026-08-14 16:00,300,1153,192,2,671
E006,2026-08-14 17:00,300,1141,193,4,675
E006,2026-08-14 18:00,300,1179,200,3,678
E006,2026-08-14 19:00,300,1099,147,3,681
E006,2026-08-14 20:00,300,1097,168,2,683
E006,2026-08-14 21:00,300,1158,182,3,686
E006,2026-08-14 22:00,300,1102,198,2,688
E006,2026-08-14 23:00,300,1119,221,2,690
E006,2026-08-15 00:00,300,1173,223,3,693
E006,2026-08-15 01:00,300,1173,158,2,695
E006,2026-08-15 02:00,300,1180,234,3,698
E006,2026-08-15 03:00,300,1134,166,2,700
E006,2026-08-15 04:00,300,1139,159,4,704
E006,2026-08-15 05:00,300,1177,234,3,707
E006,2026-08-15 06:00,300,1113,218,2,709
E006,2026-08-15 07:00,300,1158,155,3,712
E006,2026-08-15 08:00,300,1170,210,3,715
E006,2026-08-15 09:00,300,1114,158,1,716
E006,2026-08-15 10:00,300,1124,207,3,719
E006,2026-08-15 11:00,300,1129,213,1,720
E006,2026-08-15 12:00,300,1165,173,2,722
E006,2026-08-15 13:00,300,1108,167,2,724
E006,2026-08-15 14:00,300,1110,209,3,727
E006,2026-08-15 15:00,300,1167,181,2,729
E006,2026-08-15 16:00,300,1192,215,4,733
E006,2026-08-15 17:00,300,1126,191,2,735
E007,2026-07-17 20:00,1150,403,54,0,0
E007,2026-07-17 21:00,1150,380,58,1,1
E007,2026-07-17 22:00,1150,438,80,1,2
E007,2026-07-17 23:00,1150,430,64,0,2
E007,2026-07-18 00:00,1150,446,82,0,2
E007,2026-07-18 01:00,1150,424,81,0,2
E007,2026-07-18 02:00,1150,376,60,1,3
E007,2026-07-18 03:00,1150,429,54,1,4
E007,2026-07-18 04:00,1150,411,72,0,4
E007,2026-07-18 05:00,1150,360,70,0,4
E007,2026-07-18 06:00,1150,422,77,1,5
E007,2026-07-18 07:00,1150,435,63,0,5
E007,2026-07-18 08:00,1150,389,54,0,5
E007,2026-07-18 09:00,1150,422,67,0,5
E007,2026-07-18 10:00,1150,398,59,1,6
E007,2026-07-18 11:00,1150,434,82,0,6
E007,2026-07-18 12:00,1150,410,63,0,6
E007,2026-07-18 13:00,1150,402,55,0,6
E007,2026-07-18 14:00,1150,443,82,1,7
E007,2026-07-18 15:00,1150,362,54,0,7
E007,2026-07-18 16:00,1150,394,66,0,7
E007,2026-07-18 17:00,1150,399,69,1,8
E007,2026-07-18 18:00,1150,433,59,0,8
E007,2026-07-18 19:00,1150,405,64,1,9
E007,2026-07-18 20:00,1150,444,75,0,9
E007,2026-07-18 21:00,1150,396,77,0,9
E007,2026-07-18 22:00,1150,421,80,1,10
E007,2026-07-18 23:00,1150,378,68,1,11
E007,2026-07-19 00:00,1150,417,74,0,11
E007,2026-07-19 01:00,1150,395,77,0,11
E007,2026-07-19 02:00,1150,449,81,1,12
E007,2026-07-19 03:00,1150,385,65,0,12
E007,2026-07-19 04:00,1150,415,70,1,13
E007,2026-07-19 05:00,1150,393,66,0,13
E007,2026-07-19 06:00,1150,428,76,0,13
E007,2026-07-19 07:00,1150,433,70,0,13
E007,2026-07-19 08:00,1150,401,69,0,13
E007,2026-07-19 09:00,1150,399,64,0,13
E007,2026-07-19 10:00,1150,418,53,1,14
E007,2026-07-19 11:00,1150,392,74,0,14
E007,2026-07-19 12:00,1150,410,72,0,14
E007,2026-07-19 13:00,1150,448,63,0,14
E007,2026-07-19 14:00,1150,414,60,1,15
E007,2026-07-19 15:00,1150,445,58,0,15
E007,2026-07-19 16:00,1150,432,64,1,16
E007,2026-07-19 17:00,1150,400,63,1,17
E007,2026-07-19 18:00,1150,391,70,0,17
E007,2026-07-19 19:00,1150,373,69,0,17
E007,2026-07-19 20:00,1150,361,55,0,17
E007,2026-07-19 21:00,1150,401,68,1,18
E007,2026-07-19 22:00,1150,446,75,0,18
E007,2026-07-19 23:00,1150,445,59,1,19
E007,2026-07-20 00:00,1150,430,59,0,19
E007,2026-07-20 01:00,1150,439,64,0,19
E007,2026-07-20 02:00,1150,416,68,1,20
E007,2026-07-20 03:00,1150,413,72,0,20
E007,2026-07-20 04:00,1150,449,68,0,20
E007,2026-07-20 05:00,1150,403,65,0,20
E007,2026-07-20 06:00,1150,433,76,0,20
E007,2026-07-20 07:00,1150,365,52,1,21
E007,2026-07-20 08:00,1150,441,62,1,22
E007,2026-07-20 09:00,1150,437,82,0,22
E007,2026-07-20 10:00,1150,430,68,1,23
E007,2026-07-20 11:00,1150,365,51,1,24
E007,2026-07-20 12:00,1150,437,78,0,24
E007,2026-07-20 13:00,1150,429,64,1,25
E007,2026-07-20 14:00,1150,426,82,1,26
E007,2026-07-20 15:00,1150,440,57,0,26
E007,2026-07-20 16:00,1150,435,72,1,27
E007,2026-07-20 17:00,1150,384,71,1,28
E007,2026-07-20 18:00,1150,381,54,0,28
E007,2026-07-20 19:00,1150,414,66,1,29
E007,2026-07-20 20:00,1150,443,74,0,29
E007,2026-07-20 21:00,1150,379,55,0,29
E007,2026-07-20 22:00,1150,393,55,0,29
E007,2026-07-20 23:00,1150,399,71,1,30
E007,2026-07-21 00:00,1150,400,54,1,31
E007,2026-07-21 01:00,1150,435,68,0,31
E007,2026-07-21 02:00,1150,424,64,0,31
E007,2026-07-21 03:00,1150,429,82,0,31
E007,2026-07-21 04:00,1150,395,71,0,31
E007,2026-07-21 05:00,1150,387,57,1,32
E007,2026-07-21 06:00,1150,417,64,0,32
E007,2026-07-21 07:00,1150,412,71,0,32
E007,2026-07-21 08:00,1150,394,54,0,32
E007,2026-07-21 09:00,1150,415,75,0,32
E007,2026-07-21 10:00,1150,442,55,0,32
E007,2026-07-21 11:00,1150,448,65,1,33
E007,2026-07-21 12:00,1150,419,73,0,33
E007,2026-07-21 13:00,1150,373,64,0,33
E007,2026-07-21 14:00,1150,389,59,1,34
E007,2026-07-21 15:00,1150,404,70,0,34
E007,2026-07-21 16:00,1150,365,54,0,34
E007,2026-07-21 17:00,1150,419,77,0,34
E007,2026-07-21 18:00,1150,446,77,0,34
E007,2026-07-21 19:00,1150,421,70,0,34
E007,2026-07-21 20:00,1150,378,65,0,34
E007,2026-07-21 21:00,1150,366,54,0,34
E007,2026-07-21 22:00,1150,430,79,0,34
E007,2026-07-21 23:00,1150,418,65,1,35
E007,2026-07-22 00:00,1150,436,77,0,35
E007,2026-07-22 01:00,1150,396,59,1,36
E007,2026-07-22 02:00,1150,413,67,0,36
E007,2026-07-22 03:00,1150,412,66,1,37
E007,2026-07-22 04:00,1150,438,70,1,38
E007,2026-07-22 05:00,1150,407,75,0,38
E007,2026-07-22 06:00,1150,373,50,1,39
E007,2026-07-22 07:00,1150,408,56,0,39
E007,2026-07-22 08:00,1150,420,53,1,40
E007,2026-07-22 09:00,1150,436,82,0,40
E007,2026-07-22 10:00,1150,435,76,1,41
E007,2026-07-22 11:00,1150,396,65,0,41
E007,2026-07-22 12:00,1150,404,70,0,41
E007,2026-07-22 13:00,1150,424,63,0,41
E007,2026-07-22 14:00,1150,432,83,1,42
E007,2026-07-22 15:00,1150,394,76,1,43
E007,2026-07-22 16:00,1150,362,65,1,44
E007,2026-07-22 17:00,1150,397,69,0,44
E007,2026-07-22 18:00,1150,388,75,0,44
E007,2026-07-22 19:00,1150,378,59,1,45
E007,2026-07-22 20:00,1150,415,71,0,45
E007,2026-07-22 21:00,1150,393,65,0,45
E007,2026-07-22 22:00,1150,383,65,0,45
E007,2026-07-22 23:00,1150,445,58,1,46
E007,2026-07-23 00:00,1150,430,84,0,46
E007,2026-07-23 01:00,1150,428,69,0,46
E007,2026-07-23 02:00,1150,365,69,1,47
E007,2026-07-23 03:00,1150,398,60,0,47
E007,2026-07-23 04:00,1150,449,56,1,48
E007,2026-07-23 05:00,1150,437,71,0,48
E007,2026-07-23 06:00,1150,391,66,0,48
E007,2026-07-23 07:00,1150,422,71,0,48
E007,2026-07-23 08:00,1150,444,77,0,48
E007,2026-07-23 09:00,1150,433,67,0,48
E007,2026-07-23 10:00,1150,387,72,0,48
E007,2026-07-23 11:00,1150,426,76,0,48
E007,2026-07-23 12:00,1150,383,55,1,49
E007,2026-07-23 13:00,1150,392,73,1,50
E007,2026-07-23 14:00,1150,427,75,1,51
E007,2026-07-23 15:00,1150,410,77,0,51
E007,2026-07-23 16:00,1150,371,62,1,52
E007,2026-07-23 17:00,1150,370,64,0,52
E007,2026-07-23 18:00,1150,369,65,1,53
E007,2026-07-23 19:00,1150,426,74,0,53
E007,2026-07-23 20:00,1150,375,49,1,54
E007,2026-07-23 21:00,1150,363,67,1,55
E007,2026-07-23 22:00,1150,411,78,1,56
E007,2026-07-23 23:00,1150,404,70,1,57
E007,2026-07-24 00:00,1150,377,54,0,57
E007,2026-07-24 01:00,1150,380,55,0,57
E007,2026-07-24 02:00,1150,443,67,1,58
E007,2026-07-24 03:00,1150,443,73,1,59
E007,2026-07-24 04:00,1150,429,73,0,59
E007,2026-07-24 05:00,1150,379,54,0,59
E007,2026-07-24 06:00,1150,432,64,0,59
E007,2026-07-24 07:00,1150,418,55,1,60
E007,2026-07-24 08:00,1150,381,70,1,61
E007,2026-07-24 09:00,1150,380,71,1,62
E007,2026-07-24 10:00,1150,376,50,0,62
E007,2026-07-24 11:00,1150,422,82,1,63
E007,2026-07-24 12:00,1150,426,79,0,63
E007,2026-07-24 13:00,1150,367,62,0,63
E007,2026-07-24 14:00,1150,364,52,0,63
E007,2026-07-24 15:00,1150,399,66,0,63
E007,2026-07-24 16:00,1150,418,67,1,64
E007,2026-07-24 17:00,1150,386,52,0,64
E007,2026-07-24 18:00,1150,448,75,1,65
E007,2026-07-24 19:00,1150,434,67,1,66
E007,2026-07-24 20:00,1150,385,62,0,66
E007,2026-07-24 21:00,1150,407,74,1,67
E007,2026-07-24 22:00,1150,374,50,0,67
E007,2026-07-24 23:00,1150,422,67,1,68
E007,2026-07-25 00:00,1150,432,75,0,68
E007,2026-07-25 01:00,1150,446,75,0,68
E007,2026-07-25 02:00,1150,427,76,1,69
E007,2026-07-25 03:00,1150,388,54,1,70
E007,2026-07-25 04:00,1150,404,75,0,70
E007,2026-07-25 05:00,1150,427,67,1,71
E007,2026-07-25 06:00,1150,390,66,1,72
E007,2026-07-25 07:00,1150,415,71,1,73
E007,2026-07-25 08:00,1150,395,68,0,73
E007,2026-07-25 09:00,1150,414,55,0,73
E007,2026-07-25 10:00,1150,406,62,0,73
E007,2026-07-25 11:00,1150,397,68,0,73
E007,2026-07-25 12:00,1150,437,59,1,74
E007,2026-07-25 13:00,1150,384,73,0,74
E007,2026-07-25 14:00,1150,437,75,1,75
E007,2026-07-25 15:00,1150,412,75,0,75
E007,2026-07-25 16:00,1150,380,48,1,76
E007,2026-07-25 17:00,1150,426,64,0,76
E007,2026-07-25 18:00,1150,402,63,1,77
E007,2026-07-25 19:00,1150,432,82,0,77
